Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2020,202006,June 2020,2,0,1,Imports,276,Germany,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,285265344,,,0
HS,2020,202004,April 2020,2,0,1,Imports,646,Rwanda,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,8218063,,,0
HS,2020,202007,July 2020,2,0,1,Imports,233,Estonia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,5682061,,,0
HS,2020,202007,July 2020,2,0,1,Imports,233,Estonia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,10273113,,,0
HS,2020,202004,April 2020,2,0,1,Imports,818,Egypt,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,239513592,,,0
HS,2020,202004,April 2020,2,0,1,Imports,818,Egypt,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,4153559,,,0
HS,2020,202004,April 2020,2,0,1,Imports,818,Egypt,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,61126430,,,0
HS,2020,202006,June 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,2298132,,,0
HS,2020,202006,June 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,50861112,,,0
HS,2020,202006,June 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,3223035,,,0
HS,2020,202004,April 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,7297372,,,0
HS,2020,202003,March 2020,2,0,1,Imports,188,Costa Rica,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,6580350,,,0
HS,2020,202003,March 2020,2,0,1,Imports,188,Costa Rica,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,5674657,,,0
HS,2020,202003,March 2020,2,0,1,Imports,188,Costa Rica,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,41865641,,,0
HS,2020,202001,January 2020,2,0,1,Imports,112,Belarus,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,12713200,,,0
HS,2020,202005,May 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,428315306,,,0
HS,2020,202002,February 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,680888153,,,0
HS,2020,202002,February 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,221019448,,,0
HS,2020,202002,February 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,61392663,,,0
HS,2020,202005,May 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,901441743,,,0
HS,2020,202002,February 2020,2,0,1,Imports,76,Brazil,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,144450459,,,0
HS,2020,202003,March 2020,2,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,103472218,,,0
HS,2020,202004,April 2020,2,0,1,Imports,348,Hungary,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,166337877,,,0
HS,2020,202004,April 2020,2,0,1,Imports,348,Hungary,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,50795805,,,0
HS,2020,202004,April 2020,2,0,1,Imports,348,Hungary,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,33163832,,,0
HS,2020,202002,February 2020,2,0,1,Imports,724,Spain,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,176825320,,,0
HS,2020,202002,February 2020,2,0,1,Imports,36,Australia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,60053149,,,0
HS,2020,202002,February 2020,2,0,1,Imports,36,Australia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,55214402,,,0
HS,2020,202003,March 2020,2,0,1,Imports,222,El Salvador,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,32866856,,,0
HS,2020,202003,March 2020,2,0,1,Imports,222,El Salvador,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,1127753,,,0
HS,2020,202006,June 2020,2,0,1,Imports,616,Poland,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,61459996,,,0
HS,2020,202006,June 2020,2,0,1,Imports,616,Poland,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,133027470,,,0
HS,2020,202006,June 2020,2,0,1,Imports,616,Poland,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,591047212,,,0
HS,2020,202001,January 2020,2,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,41551296,,,0
HS,2020,202001,January 2020,2,0,1,Imports,56,Belgium,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,372644974,,,0
HS,2020,202001,January 2020,2,0,1,Imports,56,Belgium,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,855795959,,,0
HS,2020,202001,January 2020,2,0,1,Imports,56,Belgium,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,73410616,,,0
HS,2020,202001,January 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,27191779,,,0
HS,2020,202001,January 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,37951561,,,0
HS,2020,202001,January 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,6575006,,,0
HS,2020,202001,January 2020,2,0,1,Imports,233,Estonia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,47171395,,,0
HS,2020,202001,January 2020,2,0,1,Imports,233,Estonia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,8541828,,,0
HS,2020,202003,March 2020,2,0,1,Imports,450,Madagascar,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,6211398,,,0
HS,2020,202003,March 2020,2,0,1,Imports,450,Madagascar,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,90154,,,0
HS,2020,202004,April 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,229088858,,,0
HS,2020,202004,April 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,113357702,,,0
HS,2020,202004,April 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,396401684,,,0
HS,2020,202002,February 2020,2,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,10198672,,,0
HS,2020,202002,February 2020,2,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,19141597,,,0
HS,2020,202002,February 2020,2,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,8246198,,,0
HS,2020,202002,February 2020,2,0,1,Imports,579,Norway,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,32497691,,,0
HS,2020,202002,February 2020,2,0,1,Imports,579,Norway,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,29064857,,,0
HS,2020,202001,January 2020,2,0,1,Imports,233,Estonia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,6118459,,,0
HS,2020,202002,February 2020,2,0,1,Imports,428,Latvia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,7700617,,,0
HS,2020,202002,February 2020,2,0,1,Imports,428,Latvia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,46581023,,,0
HS,2020,202002,February 2020,2,0,1,Imports,428,Latvia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,3579490,,,0
HS,2020,202002,February 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,480849619,,,0
HS,2020,202002,February 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,148608797,,,0
HS,2020,202002,February 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,61153822,,,0
HS,2020,202004,April 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,4204385,,,0
HS,2020,202004,April 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,116895911,,,0
HS,2020,202004,April 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,6074490,,,0
HS,2020,202001,January 2020,2,0,1,Imports,152,Chile,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,11254000,,,0
HS,2020,202001,January 2020,2,0,1,Imports,152,Chile,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,126977357,,,0
HS,2020,202001,January 2020,2,0,1,Imports,152,Chile,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,11077837,,,0
HS,2020,202004,April 2020,2,0,1,Imports,499,Montenegro,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,3781271,,,0
HS,2020,202002,February 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,9783178,,,0
HS,2020,202002,February 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,106761380,,,0
HS,2020,202002,February 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,14871030,,,0
HS,2020,202004,April 2020,2,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,130175161,,,0
HS,2020,202004,April 2020,2,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,43103575,,,0
HS,2020,202005,May 2020,2,0,1,Imports,752,Sweden,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,55245635,,,0
HS,2020,202005,May 2020,2,0,1,Imports,752,Sweden,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,258494108,,,0
HS,2020,202005,May 2020,2,0,1,Imports,752,Sweden,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,63744456,,,0
HS,2020,202002,February 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,4345521,,,0
HS,2020,202002,February 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,92403392,,,0
HS,2020,202002,February 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,281589,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,74344415,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,750892332,,,0
HS,2020,202001,January 2020,2,0,1,Imports,699,India,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,417280716,,,0
HS,2020,202004,April 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,583185160,,,0
HS,2020,202004,April 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,181234906,,,0
HS,2020,202004,April 2020,2,0,1,Imports,392,Japan,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,127361543,,,0
HS,2020,202001,January 2020,2,0,1,Imports,372,Ireland,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,13985681,,,0
HS,2020,202001,January 2020,2,0,1,Imports,372,Ireland,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,59397158,,,0
HS,2020,202001,January 2020,2,0,1,Imports,372,Ireland,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,19373640,,,0
HS,2020,202001,January 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,5732951,,,0
HS,2020,202001,January 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,88924651,,,0
HS,2020,202001,January 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,18958983,,,0
HS,2020,202005,May 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,16057548,,,0
HS,2020,202005,May 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,30203837,,,0
HS,2020,202005,May 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,155540130,,,0
HS,2020,202003,March 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,61831564,,,0
HS,2020,202003,March 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,228040612,,,0
HS,2020,202003,March 2020,2,0,1,Imports,484,Mexico,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,764053054,,,0
HS,2020,202005,May 2020,2,0,1,Imports,710,South Africa,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,71681158,,,0
HS,2020,202005,May 2020,2,0,1,Imports,710,South Africa,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,11264119,,,0
HS,2020,202005,May 2020,2,0,1,Imports,710,South Africa,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,26448118,,,0
HS,2020,202004,April 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,8087501,,,0
HS,2020,202004,April 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,40777831,,,0
HS,2020,202004,April 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,15622758,,,0
HS,2020,202003,March 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,10251243,,,0
HS,2020,202003,March 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,99807682,,,0
HS,2020,202003,March 2020,2,0,1,Imports,442,Luxembourg,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,11297065,,,0
HS,2020,202005,May 2020,2,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,27441636,,,0
HS,2020,202005,May 2020,2,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,1090135,,,0
HS,2020,202005,May 2020,2,0,1,Imports,31,Azerbaijan,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,3741900,,,0
HS,2020,202001,January 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,15546643,,,0
HS,2020,202001,January 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,296907,,,0
HS,2020,202001,January 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,727561,,,0
HS,2020,202002,February 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,10771255,,,0
HS,2020,202002,February 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,480416,,,0
HS,2020,202002,February 2020,2,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,257823,,,0
HS,2020,202002,February 2020,2,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,1763452,,,0
HS,2020,202002,February 2020,2,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,32895635,,,0
HS,2020,202002,February 2020,2,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,1642858,,,0
HS,2020,202003,March 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,140641809,,,0
HS,2020,202003,March 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,2710915,,,0
HS,2020,202003,March 2020,2,0,1,Imports,604,Peru,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,4350759,,,0
HS,2020,202004,April 2020,2,0,1,Imports,300,Greece,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,79844837,,,0
HS,2020,202004,April 2020,2,0,1,Imports,300,Greece,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,62921066,,,0
HS,2020,202004,April 2020,2,0,1,Imports,300,Greece,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,4423120,,,0
HS,2020,202005,May 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,43938611,,,0
HS,2020,202005,May 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,2571751,,,0
HS,2020,202005,May 2020,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,932958,,,0
HS,2020,202006,June 2020,2,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,269429072,,,0
HS,2020,202006,June 2020,2,0,1,Imports,826,United Kingdom,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,93930316,,,0
HS,2020,202004,April 2020,2,0,1,Imports,97,EU-28,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,2472713846,,,0
HS,2020,202003,March 2020,2,0,1,Imports,792,Turkey,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,1274478941,,,0
HS,2020,202004,April 2020,2,0,1,Imports,97,EU-28,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,355089373,,,0
HS,2020,202003,March 2020,2,0,1,Imports,792,Turkey,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,39508672,,,0
HS,2020,202004,April 2020,2,0,1,Imports,97,EU-28,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,783881864,,,0
HS,2020,202005,May 2020,2,0,1,Imports,97,EU-28,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,316015872,,,0
HS,2020,202005,May 2020,2,0,1,Imports,97,EU-28,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,653462094,,,0
HS,2020,202003,March 2020,2,0,1,Imports,792,Turkey,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,221438370,,,0
HS,2020,202003,March 2020,2,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,3130560,,,0
HS,2020,202003,March 2020,2,0,1,Imports,498,Rep. of Moldova,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,6814913,,,0
HS,2020,202004,April 2020,2,0,1,Imports,554,New Zealand,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,8383491,,,0
HS,2020,202005,May 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,75119639,,,0
HS,2020,202005,May 2020,2,0,1,Imports,860,,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,646642,,,0
HS,2020,202001,January 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,401710003,,,0
HS,2020,202001,January 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,72868840,,,0
HS,2020,202001,January 2020,2,0,1,Imports,608,Philippines,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,33565538,,,0
HS,2020,202002,February 2020,2,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,74706785,,,0
HS,2020,202002,February 2020,2,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,193527622,,,0
HS,2020,202001,January 2020,2,0,1,Imports,446,"China, Macao SAR",,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,1672208,,,0
HS,2020,202001,January 2020,2,0,1,Imports,686,Senegal,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,246457,,,0
HS,2020,202001,January 2020,2,0,1,Imports,686,Senegal,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,11063216,,,0
HS,2020,202001,January 2020,2,0,1,Imports,686,Senegal,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,2839813,,,0
HS,2020,202001,January 2020,2,0,1,Imports,446,"China, Macao SAR",,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,7693261,,,0
HS,2020,202001,January 2020,2,0,1,Imports,446,"China, Macao SAR",,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,1083500,,,0
HS,2020,202001,January 2020,2,0,1,Imports,752,Sweden,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,329009338,,,0
HS,2020,202004,April 2020,2,0,1,Imports,246,Finland,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,20561494,,,0
HS,2020,202004,April 2020,2,0,1,Imports,246,Finland,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,181691198,,,0
HS,2020,202003,March 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,26730139,,,0
HS,2020,202003,March 2020,2,0,1,Imports,688,Serbia,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,49963919,,,0
HS,2020,202002,February 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,,,123156178,,,0
HS,2020,202002,February 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,72,Iron and steel,,,,,,,,,433148280,,,0
HS,2020,202002,February 2020,2,0,1,Imports,124,Canada,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,,,124727925,,,0
HS,2020,202001,January 2020,2,0,1,Imports,642,Romania,,0,World,,,,,,,,,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",,,,,,,0,,23435166,,,0
HS,2020,202004,April 2020,2,0,1,Imports,76,Brazil,,0,World,,,,,,,,,72,Iron and steel,,,,,,,0,,150417972,,,0
HS,2020,202001,January 2020,2,0,1,Imports,191,Croatia,,0,World,,,,,,,,,74,Copper and articles thereof,,,,,,,0,,15898056,,,0
